time,COMx,COMy,COMz,
2320,-17.637,-230.53,1115.1
2330,-16.665,-231.03,1115.5
2340,-15.769,-231.48,1115.9
2350,-14.904,-231.83,1116.3
2360,-14.077,-232.07,1116.8
2370,-13.318,-232.24,1117.4
2380,-12.582,-232.29,1118.1
2390,-11.861,-232.25,1118.8
2400,-11.247,-232.15,1119.6
2410,-10.677,-231.96,1120.5
2420,-10.178,-231.74,1121.4
2430,-9.7443,-231.48,1122.3
2440,-9.4003,-231.2,1123.1
2450,-9.1311,-230.83,1123.9
2460,-8.8879,-230.46,1124.7
2470,-8.7301,-230.07,1125.2
2480,-8.6226,-229.65,1125.7
2490,-8.5767,-229.18,1126.1
2500,-8.6303,-228.7,1126.4
2510,-8.7107,-228.16,1126.5
2520,-8.9111,-227.61,1126.5
2530,-9.1535,-227.04,1126.5
2540,-9.4594,-226.37,1126.2
2550,-9.84,-225.68,1125.9
2560,-10.299,-224.98,1125.4
2570,-10.871,-224.25,1124.9
2580,-11.481,-223.49,1124.2
2590,-12.208,-222.69,1123.5
2600,-12.992,-221.89,1122.6
2610,-13.856,-221.09,1121.8
2620,-14.812,-220.24,1120.8
2630,-15.876,-219.49,1119.7
2640,-17.025,-218.75,1118.6
2650,-18.295,-218.07,1117.4
2660,-19.632,-217.51,1116.2
2670,-21.19,-216.98,1114.9
2680,-22.752,-216.63,1113.7
2690,-24.356,-216.4,1112.4
2700,-26.086,-216.34,1111.2
2710,-27.881,-216.39,1110
2720,-29.771,-216.51,1108.8
2730,-31.704,-216.76,1107.7
2740,-33.78,-217.21,1106.6
2750,-35.921,-217.73,1105.6
2760,-38.082,-218.44,1104.6
2770,-40.463,-219.16,1103.8
2780,-42.943,-219.86,1103.3
2790,-45.533,-220.68,1103.2
2800,-48.099,-221.68,1103.5
2810,-50.603,-222.88,1104.2
2820,-53.077,-224.13,1105.2
2830,-55.459,-225.29,1106.4
2840,-57.804,-226.42,1107.7
2850,-60.165,-227.48,1109.2
2860,-62.521,-228.3,1110.8
2870,-64.899,-228.97,1112.3
2880,-67.238,-229.47,1113.7
2890,-69.512,-229.8,1115
2900,-71.679,-230.08,1116.3
2910,-73.725,-230.24,1117.4
2920,-75.668,-230.45,1118.5
2930,-77.49,-230.5,1119.7
2940,-79.278,-230.4,1120.8
2950,-80.986,-230.25,1122
2960,-82.631,-229.91,1123.1
2970,-84.286,-229.5,1124.2
2980,-85.871,-229.08,1125.3
2990,-87.445,-228.46,1126.4
3000,-88.986,-227.88,1127.5
3010,-90.471,-227.19,1128.5
3020,-91.99,-226.43,1129.5
3030,-93.425,-225.61,1130.4
3040,-94.852,-224.71,1131.2
3050,-96.235,-223.8,1131.8
3060,-97.533,-222.82,1132.4
3070,-98.767,-221.69,1132.9
3080,-99.942,-220.61,1133.3
3090,-101.03,-219.48,1133.5
3100,-102.07,-218.3,1133.6
3110,-103.02,-217.12,1133.6
3120,-103.94,-215.95,1133.5
3130,-104.78,-214.74,1133.2
3140,-105.57,-213.53,1132.8
3150,-106.28,-212.28,1132.4
3160,-106.9,-211.04,1131.7
3170,-107.49,-209.74,1131
3180,-108,-208.45,1130.2
3190,-108.43,-207.12,1129.2
3200,-108.8,-205.76,1128.1
3210,-109.05,-204.42,1126.8
3220,-109.26,-203.12,1125.4
3230,-109.34,-201.78,1123.8
3240,-109.42,-200.54,1122.2
3250,-109.34,-199.35,1120.4
3260,-109.24,-198.12,1118.6
3270,-109.04,-197.04,1116.6
3280,-108.77,-196.11,1114.6
3290,-108.51,-195.27,1112.5
3300,-108.14,-194.56,1110.3
3310,-107.62,-193.91,1108.1
3320,-107.05,-193.52,1105.9
3330,-106.37,-193.37,1103.8
3340,-105.57,-193.6,1101.7
3350,-104.75,-194.09,1099.8
3360,-103.82,-194.68,1097.9
3370,-102.83,-195.43,1096.1
3380,-101.76,-196.25,1094.4
3390,-100.67,-197.19,1092.8
3400,-99.417,-198.18,1091.5
3410,-97.996,-199.22,1090.5
3420,-96.484,-200.42,1090
3430,-94.931,-202.09,1090
3440,-93.545,-204.16,1090.4
3450,-92.241,-206.35,1091.3
3460,-90.989,-208.52,1092.3
3470,-89.771,-210.44,1093.3
3480,-88.373,-212.11,1094.4
3490,-86.882,-213.46,1095.3
